4.04809619e-001	7.93525165e-003	
4.08817635e-001	7.96375404e-003	
4.12825651e-001	7.99231373e-003	
4.16833667e-001	8.02093011e-003	
4.20841683e-001	8.04960256e-003	
4.24849699e-001	8.07323206e-003	
4.28857715e-001	8.09381698e-003	
4.32865731e-001	8.11469412e-003	
4.36873747e-001	8.13586123e-003	
4.40881764e-001	8.15731604e-003	
4.44889780e-001	8.17905630e-003	
4.48897796e-001	8.20107973e-003	
4.52905812e-001	8.22338406e-003	
4.56913828e-001	8.24596700e-003	
4.60921844e-001	8.26882629e-003	
4.64929860e-001	8.29195962e-003	
4.68937876e-001	8.32145796e-003	
4.72945892e-001	8.35614791e-003	
4.76953908e-001	8.39091258e-003	
4.80961924e-001	8.42575103e-003	
4.84969940e-001	8.46066237e-003	
4.88977956e-001	8.49564568e-003	
4.92985972e-001	8.53070009e-003	
4.96993988e-001	8.56403814e-003	
5.01002004e-001	8.59454655e-003	
5.05010020e-001	8.62518308e-003	
5.09018036e-001	8.65594639e-003	
5.13026052e-001	8.68683512e-003	
5.17034068e-001	8.71784794e-003	
5.21042084e-001	8.74898354e-003	
5.25050100e-001	8.78024060e-003	
5.29058116e-001	8.81161783e-003	
5.33066132e-001	8.84311396e-003	
5.37074148e-001	8.87472772e-003	
5.41082164e-001	8.90645785e-003	
5.45090180e-001	8.93830312e-003	
5.49098196e-001	8.97026229e-003	
5.53106212e-001	9.00233417e-003	
5.57114228e-001	9.03451754e-003	
5.61122244e-001	9.06681122e-003	
5.65130261e-001	9.09650261e-003	
5.69138277e-001	9.12452005e-003	
5.73146293e-001	9.15274682e-003	
5.77154309e-001	9.18118099e-003	
5.81162325e-001	9.20982064e-003	
5.85170341e-001	9.23866387e-003	
5.89178357e-001	9.26770876e-003	
5.93186373e-001	9.29695344e-003	
5.97194389e-001	9.32639602e-003	
6.01202405e-001	9.35603463e-003	
6.05210421e-001	9.38586741e-003	
6.09218437e-001	9.41589253e-003	
6.13226453e-001	9.44610814e-003	
6.17234469e-001	9.47539418e-003	
6.21242485e-001	9.50424052e-003	
6.25250501e-001	9.53335272e-003	
6.29258517e-001	9.56272835e-003	
6.33266533e-001	9.59236499e-003	
6.37274549e-001	9.62226022e-003	
6.41282565e-001	9.65241165e-003	
6.45290581e-001	9.68281688e-003	
6.49298597e-001	9.71347352e-003	
6.53306613e-001	9.74437921e-003	
6.57314629e-001	9.77553158e-003	
6.61322645e-001	9.80690870e-003	
6.65330661e-001	9.83549280e-003	
6.69338677e-001	9.86606248e-003	
6.73346693e-001	9.91091665e-003	
6.77354709e-001	9.95595576e-003	
6.81362725e-001	1.00011773e-002	
6.85370741e-001	1.00465789e-002	
6.89378758e-001	1.00898480e-002	
6.93386774e-001	1.01328456e-002	
6.97394790e-001	1.01762984e-002	
7.01402806e-001	1.02202007e-002	
7.05410822e-001	1.02645467e-002	
7.09418838e-001	1.03093307e-002	
7.13426854e-001	1.03545469e-002	
7.17434870e-001	1.04001898e-002	
7.21442886e-001	1.04462537e-002	
7.25450902e-001	1.04927331e-002	
7.29458918e-001	1.05396225e-002	
7.33466934e-001	1.05869164e-002	
7.37474950e-001	1.06346096e-002	
7.41482966e-001	1.06826965e-002	
7.45490982e-001	1.07311719e-002	
7.49498998e-001	1.07800307e-002	
7.53507014e-001	1.08292675e-002	
7.57515030e-001	1.08784925e-002	
7.61523046e-001	1.09241024e-002	
7.65531062e-001	1.09701096e-002	
7.69539078e-001	1.10165091e-002	
7.73547094e-001	1.10632960e-002	
7.77555110e-001	1.11104653e-002	
7.81563126e-001	1.11580122e-002	
7.85571142e-001	1.12059319e-002	
7.89579158e-001	1.12542197e-002	
7.93587174e-001	1.13028708e-002	
7.97595190e-001	1.13518805e-002	
8.01603206e-001	1.14012443e-002	
8.05611222e-001	1.14509575e-002	
8.09619238e-001	1.15010157e-002	
8.13627255e-001	1.15519428e-002	
8.17635271e-001	1.16042145e-002	
8.21643287e-001	1.16570180e-002	
8.25651303e-001	1.17103461e-002	
8.29659319e-001	1.17641916e-002	
8.33667335e-001	1.18185475e-002	
8.37675351e-001	1.18734068e-002	
8.41683367e-001	1.19287625e-002	
8.45691383e-001	1.19846078e-002	
8.49699399e-001	1.20409357e-002	
8.53707415e-001	1.20939413e-002	
8.57715431e-001	1.21471502e-002	
8.61723447e-001	1.22009198e-002	
8.65731463e-001	1.22552425e-002	
8.69739479e-001	1.23101112e-002	
8.73747495e-001	1.23655184e-002	
8.77755511e-001	1.24214571e-002	
8.81763527e-001	1.24779200e-002	
8.85771543e-001	1.25349002e-002	
8.89779559e-001	1.25923904e-002	
8.93787575e-001	1.26503839e-002	
8.97795591e-001	1.27094582e-002	
9.01803607e-001	1.27744512e-002	
9.05811623e-001	1.28405022e-002	
9.09819639e-001	1.29075949e-002	
9.13827655e-001	1.29757131e-002	
9.17835671e-001	1.30448408e-002	
9.21843687e-001	1.31149620e-002	
9.25851703e-001	1.31860609e-002	
9.29859719e-001	1.32581217e-002	
9.33867735e-001	1.33311288e-002	
9.37875752e-001	1.34050668e-002	
9.41883768e-001	1.34799203e-002	
9.45891784e-001	1.35527745e-002	
9.49899800e-001	1.36241063e-002	
9.53907816e-001	1.36960733e-002	
9.57915832e-001	1.37686656e-002	
9.61923848e-001	1.38418733e-002	
9.65931864e-001	1.39156868e-002	
9.69939880e-001	1.39900963e-002	
9.73947896e-001	1.40650926e-002	
9.77955912e-001	1.41406661e-002	
9.81963928e-001	1.42168078e-002	
9.85971944e-001	1.42935086e-002	
9.89979960e-001	1.43707594e-002	
9.93987976e-001	1.44485515e-002	
9.97995992e-001	1.45268762e-002	
1.00200401e+000	1.46057250e-002	
1.00601202e+000	1.46850892e-002	
1.01002004e+000	1.47643582e-002	
1.01402806e+000	1.48437666e-002	
1.01803607e+000	1.49244816e-002	
1.02204409e+000	1.50064820e-002	
1.02605210e+000	1.50897471e-002	
1.03006012e+000	1.51742558e-002	
1.03406814e+000	1.52599876e-002	
1.03807615e+000	1.53469219e-002	
1.04208417e+000	1.54350385e-002	
1.04609218e+000	1.55238450e-002	
1.05010020e+000	1.56095523e-002	
1.05410822e+000	1.56969271e-002	
1.05811623e+000	1.57859417e-002	
1.06212425e+000	1.58765685e-002	
1.06613226e+000	1.59687801e-002	
1.07014028e+000	1.60625492e-002	
1.07414830e+000	1.61578486e-002	
1.07815631e+000	1.62546515e-002	
1.08216433e+000	1.63529312e-002	
1.08617234e+000	1.64526611e-002	
1.09018036e+000	1.65538152e-002	
1.09418838e+000	1.66514789e-002	
1.09819639e+000	1.67394203e-002	
1.10220441e+000	1.68290451e-002	
1.10621242e+000	1.69203267e-002	
1.11022044e+000	1.70132383e-002	
1.11422846e+000	1.71077535e-002	
1.11823647e+000	1.72038457e-002	
1.12224449e+000	1.73014888e-002	
1.12625251e+000	1.74006565e-002	
1.13026052e+000	1.75013231e-002	
1.13426854e+000	1.76034627e-002	
1.13827655e+000	1.77070498e-002	
1.14228457e+000	1.78120593e-002	
1.14629259e+000	1.79184661e-002	
1.15030060e+000	1.80262455e-002	
1.15430862e+000	1.81351305e-002	
1.15831663e+000	1.82391871e-002	
1.16232465e+000	1.83445090e-002	
1.16633267e+000	1.84510744e-002	
1.17034068e+000	1.85588620e-002	
1.17434870e+000	1.86678506e-002	
1.17835671e+000	1.87780192e-002	
1.18236473e+000	1.88893473e-002	
1.18637275e+000	1.90018145e-002	
1.19038076e+000	1.91154006e-002	
1.19438878e+000	1.92300858e-002	
1.19839679e+000	1.93458506e-002	
1.20240481e+000	1.94626757e-002	
1.20641283e+000	1.95805421e-002	
1.21042084e+000	1.96994312e-002	
1.21442886e+000	1.98193245e-002	
1.21843687e+000	1.99402040e-002	
1.22244489e+000	2.00620517e-002	
1.22645291e+000	2.01931768e-002	
1.23046092e+000	2.03480775e-002	
1.23446894e+000	2.05056211e-002	
1.23847695e+000	2.06657471e-002	
1.24248497e+000	2.08283958e-002	
1.24649299e+000	2.09935088e-002	
1.25050100e+000	2.11610282e-002	
1.25450902e+000	2.13308974e-002	
1.25851703e+000	2.15030607e-002	
1.26252505e+000	2.16774635e-002	
1.26653307e+000	2.18540521e-002	
1.27054108e+000	2.20327740e-002	
1.27454910e+000	2.22135776e-002	
1.27855711e+000	2.23964127e-002	
1.28256513e+000	2.25547915e-002	
1.28657315e+000	2.27055847e-002	
1.29058116e+000	2.28582963e-002	
1.29458918e+000	2.30128883e-002	
1.29859719e+000	2.31693230e-002	
1.30260521e+000	2.33268019e-002	
1.30661323e+000	2.34856332e-002	
1.31062124e+000	2.36469212e-002	
1.31462926e+000	2.38106160e-002	
1.31863727e+000	2.39766683e-002	
1.32264529e+000	2.41450295e-002	
1.32665331e+000	2.43156516e-002	
1.33066132e+000	2.44884874e-002	
1.33466934e+000	2.46634903e-002	
1.33867735e+000	2.48406145e-002	
1.34268537e+000	2.50198150e-002	
1.34669339e+000	2.52010474e-002	
1.35070140e+000	2.53842683e-002	
1.35470942e+000	2.55910509e-002	
1.35871743e+000	2.58368730e-002	
1.36272545e+000	2.60875711e-002	
1.36673347e+000	2.63430059e-002	
1.37074148e+000	2.66030410e-002	
1.37474950e+000	2.68675428e-002	
1.37875752e+000	2.71296339e-002	
1.38276553e+000	2.73768201e-002	
1.38677355e+000	2.76279933e-002	
1.39078156e+000	2.78830458e-002	
1.39478958e+000	2.81418719e-002	
1.39879760e+000	2.84043687e-002	
1.40280561e+000	2.86703061e-002	
1.40681363e+000	2.89406331e-002	
1.41082164e+000	2.92159148e-002	
1.41482966e+000	2.94960126e-002	
1.41883768e+000	2.97807906e-002	
1.42284569e+000	3.00701157e-002	
1.42685371e+000	3.03639086e-002	
1.43086172e+000	3.06706234e-002	
1.43486974e+000	3.09817635e-002	
1.43887776e+000	3.12971970e-002	
1.44288577e+000	3.16167954e-002	
1.44689379e+000	3.19404336e-002	
1.45090180e+000	3.22679902e-002	
1.45490982e+000	3.25993469e-002	
1.45891784e+000	3.29343891e-002	
1.46292585e+000	3.31616755e-002	
1.46693387e+000	3.33913353e-002	
1.47094188e+000	3.36233612e-002	
1.47494990e+000	3.38577045e-002	
1.47895792e+000	3.40943174e-002	
1.48296593e+000	3.43331531e-002	
1.48697395e+000	3.45741655e-002	
1.49098196e+000	3.48173093e-002	
1.49498998e+000	3.50625403e-002	
1.49899800e+000	3.53098149e-002	
1.50300601e+000	3.53524739e-002	
1.50701403e+000	3.53265379e-002	
1.51102204e+000	3.53006342e-002	
1.51503006e+000	3.52747627e-002	
1.51903808e+000	3.52489236e-002	
1.52304609e+000	3.52231169e-002	
1.52705411e+000	3.51973427e-002	
1.53106212e+000	3.51716010e-002	
1.53507014e+000	3.51458920e-002	
1.53907816e+000	3.51202157e-002	
1.54308617e+000	3.50945722e-002	
1.54709419e+000	3.50689615e-002	
1.55110220e+000	3.50433837e-002	
1.55511022e+000	3.48384815e-002	
1.55911824e+000	3.46182138e-002	
1.56312625e+000	3.43980342e-002	
1.56713427e+000	3.41779441e-002	
1.57114228e+000	3.39579454e-002	
1.57515030e+000	3.37380399e-002	
1.57915832e+000	3.35182294e-002	
1.58316633e+000	3.32985157e-002	
1.58717435e+000	3.30789008e-002	
1.59118236e+000	3.28593868e-002	
1.59519038e+000	3.26399755e-002	
1.59919840e+000	3.24206691e-002	
1.60320641e+000	3.21147996e-002	
1.60721443e+000	3.17872904e-002	
1.61122244e+000	3.14597882e-002	
1.61523046e+000	3.11322930e-002	
1.61923848e+000	3.08048052e-002	
1.62324649e+000	3.04773249e-002	
1.62725451e+000	3.01498525e-002	
1.63126253e+000	2.98223882e-002	
1.63527054e+000	2.94949322e-002	
1.63927856e+000	2.91674848e-002	
1.64328657e+000	2.88400464e-002	
1.64729459e+000	2.85126172e-002	
1.65130261e+000	2.81851976e-002	
1.65531062e+000	2.77845050e-002	
1.65931864e+000	2.73817605e-002	
1.66332665e+000	2.69790233e-002	
1.66733467e+000	2.65762935e-002	
1.67134269e+000	2.61735716e-002	
1.67535070e+000	2.57708579e-002	
1.67935872e+000	2.53681529e-002	
1.68336673e+000	2.49666006e-002	
1.68737475e+000	2.45736117e-002	
1.69138277e+000	2.41806432e-002	
1.69539078e+000	2.37876962e-002	
1.69939880e+000	2.33947717e-002	
1.70340681e+000	2.30018708e-002	
1.70741483e+000	2.26089948e-002	
1.71142285e+000	2.22161451e-002	
1.71543086e+000	2.18233229e-002	
1.71943888e+000	2.14305299e-002	
1.72344689e+000	2.10679926e-002	
1.72745491e+000	2.07349541e-002	
1.73146293e+000	2.04019583e-002	
1.73547094e+000	2.00690072e-002	
1.73947896e+000	1.97361032e-002	
1.74348697e+000	1.93883396e-002	
1.74749499e+000	1.90323004e-002	
1.75150301e+000	1.86763274e-002	
1.75551102e+000	1.83204245e-002	
1.75951904e+000	1.79645960e-002	
1.76352705e+000	1.76088462e-002	
1.76753507e+000	1.72531800e-002	
1.77154309e+000	1.68976028e-002	
1.77555110e+000	1.65421203e-002	
1.77955912e+000	1.61867387e-002	
1.78356713e+000	1.58314649e-002	
1.78757515e+000	1.54763061e-002	
1.79158317e+000	1.51212706e-002	
1.79559118e+000	1.47663672e-002	
1.79959920e+000	1.44108514e-002	
1.80360721e+000	1.40490110e-002	
1.80761523e+000	1.36850701e-002	
1.81162325e+000	1.33204536e-002	
1.81563126e+000	1.29560857e-002	
1.81963928e+000	1.25919881e-002	
1.82364729e+000	1.22281848e-002	
1.82765531e+000	1.18647030e-002	
1.83166333e+000	1.15015732e-002	
1.83567134e+000	1.11388298e-002	
1.83967936e+000	1.07765117e-002	
1.84368737e+000	1.04146634e-002	
1.84769539e+000	1.00533356e-002	
1.85170341e+000	9.69998127e-003	
1.85571142e+000	9.35162035e-003	
1.85971944e+000	9.00250294e-003	
1.86372745e+000	8.64998213e-003	
1.86773547e+000	8.29834500e-003	
1.87174349e+000	7.94770886e-003	
1.87575150e+000	7.59821227e-003	
1.87975952e+000	7.27610325e-003	
1.88376754e+000	6.95854784e-003	
1.88777555e+000	6.64256267e-003	
1.89178357e+000	6.32838293e-003	
1.89579158e+000	6.01629151e-003	
1.89979960e+000	5.70663102e-003	
1.90380762e+000	5.40642694e-003	
1.90781563e+000	5.11246139e-003	
1.91182365e+000	4.82264835e-003	
1.91583166e+000	4.53728021e-003	
1.91983968e+000	4.25725090e-003	
1.92384770e+000	3.98368646e-003	
1.92785571e+000	3.71788204e-003	
1.93186373e+000	3.46106763e-003	
1.93587174e+000	3.21692198e-003	
1.93987976e+000	2.98855156e-003	
1.94388778e+000	2.77984702e-003	
1.94789579e+000	2.59478926e-003	
1.95190381e+000	2.43075030e-003	
1.95591182e+000	2.30010805e-003	
1.95991984e+000	2.22855777e-003	
1.96392786e+000	2.21957830e-003	
1.96793587e+000	2.26417183e-003	
1.97194389e+000	2.34434732e-003	
1.97595190e+000	2.46154609e-003	
1.97995992e+000	2.63294092e-003	
1.98396794e+000	2.82389768e-003	
1.98797595e+000	3.03319746e-003	
1.99198397e+000	3.25288688e-003	
1.99599198e+000	3.51434014e-003	
2.00000000e+000	3.75380665e-003	
